"PU","NAME","WGMS_ID","SURVEY_ID","SURVEY_DATE","REFERENCE_DATE","AREA_SURVEY_YEAR","AREA_CHANGE","ELEVATION_CHANGE","ELEVATION_CHANGE_UNC","INVESTIGATOR","SPONS_AGENCY","REFERENCE","REMARKS"
"US","AGASSIZ",3540,1579,19999999,19729999,591.0000,,-30000.0000000,,,,"Muskett, R.R., et al., 2008, J. Glaciol., 54, 788-300, 10.3189/002214308787779915","intermap tech.  Xband - SRTM Xband"
"US","AGASSIZ",3540,1580,20029999,19999999,488.0000,,-3000.0000000,,,,"Muskett, R.R., et al., 2008, J. Glaciol., 54, 788-300, 10.3189/002214308787779915","SRTM Xband/ USGS DEM"
"US","AIALIK",3373,1255,19940529,19500805,87.00000,-100.0000,90.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; VanLooy, J., et al., 2006, Geophys. Res. Lett., 33, L21307, 10.1029/2006GL028060","Methods used for survey/reference years are: AP/AL. "
"US","AIALIK",3373,1253,19940529,19500805,118.0000,0.0000000,-11000.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Aðalgeirsdóttir, G., et al., 1998, J. Glaciol., 44, 570-582, 10.3198/1998JoG44-148-570-582","Methods used for survey/reference years are: AP/AL. "
"US","AIALIK",3373,1254,19940529,19500805,,,978.0000000,14080.00,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","AIALIK",3373,1256,20000210,19940529,87.00000,0.0000000,-2040.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; VanLooy, J., et al., 2006, Geophys. Res. Lett., 33, L21307, 10.1029/2006GL028060","Methods used for survey/reference years are: AL/SI. "
"US","ALLEN",3543,1584,20000808,19509999,,,-45000.0000000,3500.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","ALLEN",3543,1585,20040904,19509999,207.4200,-14580.00,-48000.0000000,,,,"Arendt, A.A., et al., 2006, J. Geophys. Res., 111, F03019, 10.1029/2005JF000436","Maps and ETM+"
"US","ANDREWS",1341,868,19630924,19620923,0.0650000,-10.00000,-3000.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Outcalt, S.I., and D.D. McPhail, 1965, A Survey of Neoglaciation in the Front Range of Colorado, 124p","Methods used for survey/reference years are: AP/AP. "
"US","ANDREWS",1341,869,19640930,19630924,0.0650000,0.0000000,-1120.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Outcalt, S.I., and D.D. McPhail, 1965, A Survey of Neoglaciation in the Front Range of Colorado, 124p","Methods used for survey/reference years are: AP/AP. "
"US","APPLEGATE",92,5744,20069999,19509999,1.154480,,-17472.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 11.13%."
"US","AREY",3374,1257,19930701,19730701,,,-11600.0000000,5940.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","AREY",3374,1258,19940701,19730701,4.600000,0.0000000,-11400.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Rabus, B.T., and K.A. Echelmeyer, 1998, J. Glaciol., 44, 333-351, 10.3198/1998JoG44-147-333-351","Methods used for survey/reference years are: AP/TG. "
"US","AREY",3374,22688,20160531,20050625,4.222000,,-7612.0000000,16520.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306252005064611/AST_L1A_00305312016214209. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","AREY",3374,22685,20160531,20060725,4.222000,,-5576.0000000,10198.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00305312016214209. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","AREY",3374,22687,20160616,20060725,4.222000,,-6031.0000000,13214.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","AREY",3374,22689,20160831,20020329,4.222000,,-9998.0000000,11862.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00303292002214848/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","AREY",3374,22686,20160831,20060725,4.222000,,-4577.0000000,9987.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","AREY",3374,22690,20160831,20080830,4.222000,,-6958.0000000,12229.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SETSM_WV01_20080830_1020010003561200_1020010004712300_seg1_30m_dem/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature "
"US","BAIRD",3375,1259,19960614,19480701,,,-15467.0000000,5760.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BAIRD",3375,1260,19990601,19960614,523.0000,0.0000000,-2580.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497","Methods used for survey/reference years are: AL/AL. "
"US","BAKER",102,5745,20069999,19509999,3.351980,,-22736.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 15.70%."
"US","BALTIMORE",105,5746,20069999,19509999,4.284450,,10080.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 16.24%."
"US","BARNARD",165,5747,20069999,19509999,2.866330,,-35560.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 7.17%."
"US","BARNARD",165,84,20070819,20030819,,,-3422.0000000,444.0000,,,"Arendt, A.A., et al., 2008, J. Glaciol., 54, 778-787, 10.3189/002214308787780067",
"US","BARRY",168,5748,20069999,19509999,98.11118,,-26488.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 8.79%."
"US","BATTLE",3418,1367,20000210,19870701,288.8640,0.0000000,-34320.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Larsen, C.F., et al., 2007, J. Geophys. Res., 112, F01007, 10.1029/2006JF000586","Methods used for survey/reference years are: AP/SI. "
"US","BATTLE",6826,86990,20000216,19870701,288.8640,0.0000000,-34320.0000000,27000.00,,,"Cogley 2018, GMBAL.TTN201801, based on: Larsen et al. (2007): Journal of Geophysical Research, 112. doi: 10.1029/2006JF000586.","Density assumption: 900 kg m-3"
"US","BATTLE",6826,5749,20070903,20000299,149.0600,,-19813.0000000,,,,"Truessel et al. (2013), J. Glaciol., 59 (213), p. 149-161, doi:10.3189/2013J0G12J081.",
"US","BATTLE",6826,5750,20100920,20070903,149.0600,,-6901.0000000,,,,"Truessel et al. (2013), J. Glaciol., 59 (213), p. 149-161, doi:10.3189/2013J0G12J081.",
"US","BATTLE",6826,86991,20130829,20060829,178.1640,0.0000000,-17130.0000000,-9000.000,,,"Cogley 2018, GMBAL.TTN201801, based on: Larsen et al. (2015): Geophysical Research Letters, 42, 5902-5908.","Density assumption: 850 kg m-3"
"US","BEAR",3372,1249,19940528,19510701,,,-38133.0000000,7480.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BEAR",3372,1250,19940528,19510701,219.7500,-8750.000,-38400.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Aðalgeirsdóttir, G., et al., 1998, J. Glaciol., 44, 570-582, 10.3198/1998JoG44-148-570-582","Methods used for survey/reference years are: AP/AL. "
"US","BEAR",3372,1251,19940528,19510701,227.4000,0.0000000,-34400.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; VanLooy, J., et al., 2006, Geophys. Res. Lett., 33, L21307, 10.1029/2006GL028060","Methods used for survey/reference years are: AP/AL. "
"US","BEAR",3372,1252,20000210,19940528,217.9000,0.0000000,-5050.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; VanLooy, J., et al., 2006, Geophys. Res. Lett., 33, L21307, 10.1029/2006GL028060","Methods used for survey/reference years are: AL/SI. "
"US","BEAR LAKE",3376,1261,19570728,19500807,6.470000,-130.0000,400.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Sapiano, J.J., et al., 1998, J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135; Echelmeyer, K.A., et al., 1996, J. Glaciol., 42, 538-547, 10.3198/1996JoG42-142-538-547","Methods used for survey/reference years are: AP/AP. "
"US","BEAR LAKE",3376,114410,19939999,19579999,6.680000,-90.00000,-12500.0000000,2800.000,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness change corrected for seasonal snow cover to the summer surface of the previous year. dV calculated from dz, S, and dS."
"US","BEAR LAKE",3376,1263,19940528,19500807,5.800000,-800.0000,-7800.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Echelmeyer, K.A., et al., 1996, J. Glaciol., 42, 538-547, 10.3198/1996JoG42-142-538-547","Methods used for survey/reference years are: AP/AL. "
"US","BEAR LAKE",3376,1264,19940528,19500807,5.800000,-800.0000,-12000.0000000,,,,"Echelmeyer, K.A., et al., 1996, J. Glaciol., 42, 538-547, 10.3198/1996JoG42-142-538-547","map photography/profile date"
"US","BEAR LAKE",3376,1265,19940528,19500807,7.000000,0.0000000,-9520.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497","Methods used for survey/reference years are: AP/AL. "
"US","BEAR LAKE",3376,1267,19940528,19570728,,,-12222.0000000,4400.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BEAR LAKE",3376,114409,19940528,19570728,6.680000,-90.00000,-9700.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness and volume changes at survey dates, not corrected for seasonal snow."
"US","BEAR LAKE",3376,1268,19990513,19940528,7.000000,0.0000000,-4750.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497","Methods used for survey/reference years are: AL/AL. "
"US","BELOIT",97,5751,20069999,19509999,22.33046,,10976.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 9.58%."
"US","BENCH",3377,1269,20040905,19509999,,,-83889.0000000,4500.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BENCH",3377,1270,20040905,19509999,7.620000,-1080.000,-89400.0000000,,,,"Arendt, A.A., et al., 2006, J. Geophys. Res., 111, F03019, 10.1029/2005JF000436","Maps and ETM+"
"US","BERING",3336,1191,19950610,19720701,,,-18144.0000000,2300.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BERING",3336,1192,20000826,19950610,2190.000,0.0000000,-15500.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497","Methods used for survey/reference years are: AL/AL. "
"US","BERING",3336,1193,20039999,19729999,3563.000,,-191000.0000000,17000.00,,,"Muskett, R.R., et al., 2009, J. Glaciol., 55, 316-326, 10.3189/002214309788608750","SRTM, ASTER, and various map-based DEMs. Change analysis covers about 70% of total glacier system."
"US","BERING",3336,1194,20070819,20030822,,,-6356.0000000,533.0000,,,"Arendt, A.A., et al., 2008, J. Glaciol., 54, 778-787, 10.3189/002214308787780067",
"US","BLACK RAPIDS",80,16,19950518,19540701,,,14578.0000000,5330.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BLACK RAPIDS",80,17,20000701,19950518,289.0000,0.0000000,-3300.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497","Methods used for survey/reference years are: AL/AL. "
"US","BLACKSTONE",98,5752,20069999,19509999,69.58732,,-12544.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 19.18%."
"US","BLOCKADE GLACIER",6630,5753,20069999,19509999,264.3773,,-29568.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 3.16%."
"US","BLUE GLACIER",210,114401,19521003,19390925,5.660000,-70.00000,-5400.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness and volume changes at survey dates, not corrected for seasonal snow."
"US","BLUE GLACIER",210,114402,19529999,19399999,5.660000,-70.00000,-5300.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness change corrected for seasonal snow cover. dV calculated from dz, S, and dS."
"US","BLUE GLACIER",210,114403,19570911,19521003,5.930000,270.0000,8000.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness and volume changes at survey dates, not corrected for seasonal snow."
"US","BLUE GLACIER",210,114404,19579999,19529999,5.930000,270.0000,7700.0000000,1000.000,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness change corrected for seasonal snow cover. dV calculated from dz, S, and dS."
"US","BLUE GLACIER",210,114405,19870808,19570911,5.470000,-190.0000,5300.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness and volume changes at survey dates, not corrected for seasonal snow."
"US","BLUE GLACIER",210,114406,19879999,19579999,5.470000,-190.0000,4400.0000000,2500.000,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness change corrected for seasonal snow cover. dV calculated from dz, S, and dS."
"US","BLUE GLACIER",210,114400,19959999,19579999,5.930000,0.0000000,-5800.0000000,2500.000,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness change corrected for seasonal snow cover to the summer surface of the previous year. dV calculated from dz, S, and dS."
"US","BLUE GLACIER",210,114408,19959999,19879999,5.930000,270.0000,-8400.0000000,2500.000,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness change corrected for seasonal snow cover to the summer surface of the previous year. dV calculated from dz, S, and dS."
"US","BLUE GLACIER",210,114399,19960620,19570999,5.930000,0.0000000,-800.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness and volume changes at survey dates, not corrected for seasonal snow."
"US","BLUE GLACIER",210,114407,19960620,19870808,5.930000,270.0000,-4300.0000000,,,,"Sapiano et al. (1998), J. Glaciol., 44, 119-135, 10.3198/1998JoG44-146-119-135.","Thickness and volume changes at survey dates, not corrected for seasonal snow."
"US","BLUE GLACIER",210,125,20099999,19879999,5.350000,-730.0000,-12776.0000000,,,,"Riedel et al. (2015), J. Glaciol. 61(225), 8-16.","Area change 1980-2009 estimated from Table 1, and volume change 1987-2009 from Table 2, both in Riedel et al. (2015)."
"US","BRADY",1370,873,19950604,19480701,,,-18800.0000000,3760.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
"US","BRADY",1370,874,20000210,19480701,488.1820,0.0000000,-28600.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Larsen, C.F., et al., 2007, J. Geophys. Res., 112, F01007, 10.1029/2006JF000586","Methods used for survey/reference years are: AP/SI. "
"US","BRADY",1370,875,20000524,19950604,605.0000,0.0000000,-4850.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497","Methods used for survey/reference years are: AL/AL. "
"US","BRAVO",3378,1271,19950701,19560701,1.600000,0.0000000,-10200.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; Rabus, B.T., and K.A. Echelmeyer, 1998, J. Glaciol., 44, 333-351, 10.3198/1998JoG44-147-333-351","Methods used for survey/reference years are: AP/TG. "
"US","BRAVO",3378,1272,19950701,19560701,,,-11310.0000000,7020.000,,,"Arendt, A.A., et al., 2002, Science, 297, 382-386, 10.1126/science.1072497",
"US","BRAVO",3378,22693,20150515,20060725,1.709000,,-5121.0000000,11086.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV03_20150515_104001000C1F5800_104001000B05F000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","BRAVO",3378,22691,20160616,20060725,1.709000,,-6348.0000000,13393.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/AST_L1A_00306162016214215. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","BRAVO",3378,22692,20160831,20060725,1.709000,,-6627.0000000,10704.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","BRAVO",3378,22694,20160831,20080830,1.709000,,-6281.0000000,12445.00,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: SETSM_WV01_20080830_1020010003561200_1020010004712300_seg1_30m_dem/SETSM_WV01_20160831_1020010057817300_102001005227A900_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature "
"US","BRYN MAWR",162,5754,20069999,19509999,23.70588,,-43120.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 15.74%."
"US","CAPPS GLACIER",6539,5755,20069999,19509999,249.4595,,-9464.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 13.74%."
"US","CASCADE",169,5756,20069999,19509999,15.82126,,2352.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 19.45%."
"US","CATARACT",100,5757,20069999,19509999,3.002150,,-22120.0000000,,"Raymond LE BRIS and Frank PAUL","Dept. of Geography, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland","Le Bris, R. and Paul, F. (2015); Annals of Glaciology, 56(70), pp.184-192.","1950s: Outlines and elevation derived from topographic maps, 2006: elevation derived from SPOT5 HRS (SPIRIT). Data void on this glacier is 18.41%."
"US","CHAMBERLIN",3789,23297,20100614,20010607,1.651000,,-9117.0000000,7917.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306072001215020/AST_L1A_00306142010215335. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2999. "
"US","CHAMBERLIN",3789,23300,20120518,20010607,1.651000,,-10215.0000000,5425.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306072001215020/SETSM_WV01_20120518_102001001A126900_102001001C26AF00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","CHAMBERLIN",3789,23299,20130311,20010607,1.651000,,-12085.0000000,7388.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306072001215020/SETSM_WV02_20130311_1030010020D2FD00_103001001F6F2E00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","CHAMBERLIN",3789,23302,20150331,20010607,1.651000,,-11219.0000000,7638.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306072001215020/SETSM_WV02_20150331_103001003F31EE00_103001003F956B00_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","CHAMBERLIN",3789,23296,20150707,20010607,1.651000,,-11547.0000000,8986.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306072001215020/SETSM_WV01_20150707_102001003D272200_1020010041B6D000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","CHAMBERLIN",3789,23301,20150707,20050616,1.651000,,-5617.0000000,9978.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00306162005065216/SETSM_WV01_20150707_102001003D272200_1020010041B6D000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","CHAMBERLIN",3789,23298,20150707,20060725,1.651000,,-6963.0000000,6607.000,"Robert McNabb","Department of Geosciences, University of Oslo","Zemp et al. (2019): Nature, 568, 382–386, DOI: 10.1038/s41586-019-1071-0.","Granule name of the reference/survey DEM: AST_L1A_00307252006212849/SETSM_WV01_20150707_102001003D272200_1020010041B6D000_seg1_30m_dem. Uncertainty assessment based on the calculation in Brun et al. (2017); Nature Geoscience, 10(9), 668-673, 10.1038/NGEO2"
"US","CHERNOF",3379,1275,19960520,19500805,56.50000,-7000.000,-30820.0000000,,,,"Cogley, G., 2009, Ann. Glaciol., 50, 96-100, 10.3189/172756409787769744; VanLooy, J., et al., 2006, Geophys. Res. Lett., 33, L21307, 10.1029/2006GL028060","Methods used for survey/reference years are: AP/AL. "
"US","CHERNOF",3379,1273,19960520,19500805,,,-35267.0000000,4600.000,,,"Arendt, A., et al., 2009, J. Clim., 22, 4117-4134, 10.1175/2009JCLI2784.1",
